Age,Years_at_Company,Job_Satisfaction,Tasks_Per_Hour,Tasks_Per_Meeting,Overtime_Efficiency,Total_Work_Hours,Meeting_Burden,Overtime_Ratio,Job_Level_Numeric,Age_Experience_Ratio,Seniority_Score,Work_Life_Score,Satisfaction_Balance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_Sales,Remote_No,Remote_Yes,WLB_Excellent,WLB_Good,WLB_Poor
36,17,6,1.6920874205724699,2.1666666666666665,1.4444444444444444,201,5.201683453917814,0.18497109826589594,1,2.0,17,3.0,6.0,True,False,False,False,False,False,True,False,False,True
58,25,7,1.9524085621990037,1.6666666666666667,2.142857142857143,193,8.322693526268502,0.13872832369942195,4,2.230769230769231,97,3.0,9.0,False,False,False,True,False,True,False,False,False,False
41,14,6,2.1173979531819787,1.3846153846153846,3.0,207,11.283497884344149,0.10471204188481675,3,2.7333333333333334,42,3.0,18.0,True,False,False,False,False,False,True,False,True,False
52,23,8,0.46310427213691047,0.8,0.5714285714285714,214,3.7018340905266705,0.12371134020618557,2,2.1666666666666665,46,3.0,18.0,False,False,True,False,False,False,False,True,False,False
26,12,8,1.1239071098071842,0.875,3.5,141,8.981162885635971,0.028368794326241134,1,2.0,12,3.0,9.0,True,False,False,False,False,False,False,False,False,False
33,29,1,1.329509619716298,3.6666666666666665,1.1,218,1.9321974354470404,0.1935483870967742,1,1.1,29,3.0,2.0,False,False,False,False,False,True,False,False,False,True
58,7,9,1.780120447110772,1.2727272727272727,2.0,197,10.16307109530189,0.13559322033898305,3,7.25,21,3.0,18.0,False,False,False,False,True,False,False,False,True,False
51,15,4,2.0094028516214633,1.2666666666666666,1.2666666666666666,264,11.836138651909923,0.2641509433962264,1,3.1875,15,3.0,9.0,False,False,False,True,False,False,True,False,False,False
24,15,7,1.2288992414340136,0.7142857142857143,5.0,183,12.769567352770462,0.02185792349726776,2,1.5,30,3.0,18.0,False,True,False,False,False,True,False,False,True,False
34,12,2,0.5640389289413502,0.38461538461538464,0.3333333333333333,251,10.82100258228471,0.2814070351758794,1,2.6153846153846154,12,3.0,6.0,False,False,True,False,False,False,False,False,True,False
32,1,9,1.264207973704474,0.9090909090909091,0.9090909090909091,214,10.104721660848796,0.2247191011235955,2,9.080459770114944,2,3.0,9.0,False,False,True,False,False,True,False,False,False,False
31,28,1,2.9112937613033183,5.272727272727273,5.416666666666666,136,2.584890142168958,0.0,3,1.0689655172413792,84,3.0,9.0,False,False,False,False,True,False,False,False,False,False
51,25,2,2.078380123128277,1.2,1.0909090909090908,167,12.455180222683525,0.3053435114503817,1,1.9615384615384615,25,3.0,2.0,False,False,False,False,False,False,True,False,False,True
30,26,5,0.7211814263001752,0.26666666666666666,2.0,126,20.167627029858565,0.031746031746031744,1,1.1111111111111112,26,3.0,18.0,False,True,False,False,False,True,False,True,False,False
51,8,4,2.0883168166457833,2.142857142857143,2.142857142857143,182,6.676107626947198,0.14814814814814814,2,5.666666666666667,16,3.0,9.0,False,False,False,False,False,False,True,False,False,False
50,22,9,1.1731612696804468,1.1428571428571428,1.1428571428571428,174,7.031749414020882,0.15584415584415584,4,2.1739130434782608,88,3.0,9.0,False,False,True,False,False,False,False,False,False,False
59,20,5,1.7154232141710473,1.5454545454545454,5.416666666666666,218,8.066881783514228,0.0,1,2.8095238095238093,20,3.0,15.0,False,True,False,False,False,True,False,False,True,False
55,6,8,2.175561195899397,3.6,2.0,214,3.8643948708940807,0.17204301075268819,1,7.857142857142857,6,3.0,9.0,True,False,False,False,False,True,False,False,False,False
47,27,2,1.205358365826264,1.3333333333333333,5.416666666666666,223,6.4240610285797715,0.017937219730941704,4,1.6785714285714286,97,3.0,6.0,False,False,False,True,False,True,False,False,True,False
23,20,9,1.9757876207924703,1.25,5.0,175,11.580609656888548,0.04678362573099415,3,1.0952380952380953,60,3.0,9.0,False,False,True,False,False,False,False,False,False,True
57,2,7,0.613890671652203,0.46153846153846156,0.8571428571428571,239,9.815221028367477,0.1095890410958904,4,9.080459770114944,8,3.0,18.0,False,False,False,False,False,True,False,False,True,False
28,25,2,1.4298427173010968,1.1818181818181819,1.4444444444444444,232,8.792262808728319,0.1568627450980392,1,1.0769230769230769,25,3.0,9.0,False,False,False,False,True,False,False,False,False,False
57,26,5,2.051579612686637,3.6,1.2,249,3.6443450532157207,0.28426395939086296,4,2.111111111111111,97,3.0,15.0,True,False,False,False,False,False,True,False,True,False
35,18,4,1.6156183977132788,2.1666666666666665,0.8666666666666667,233,4.966812660857002,0.30939226519337015,2,1.8421052631578947,36,3.0,12.0,False,True,False,False,False,False,False,False,True,False
48,23,1,2.0119252295423786,1.1538461538461537,2.142857142857143,188,12.864243251145114,0.14285714285714285,2,2.0,46,3.0,3.0,False,False,True,False,False,False,True,False,True,False
47,28,7,1.922124821620992,1.5,5.416666666666666,210,9.390035697656373,0.01904761904761905,2,1.6206896551724137,56,3.0,18.0,False,False,False,False,True,True,False,False,True,False
41,3,8,2.3438396354755695,1.625,1.4444444444444444,154,10.083813514929282,0.25396825396825395,2,9.080459770114944,6,3.0,18.0,False,False,False,False,True,True,False,False,True,False
56,27,6,1.2345553050167841,1.0,0.7857142857142857,248,8.971535763803933,0.26,1,2.0,27,3.0,18.0,False,False,False,False,False,True,False,False,True,False
32,20,9,2.587863183071715,2.0,1.2857142857142858,205,9.19204052854233,0.33121019108280253,1,1.5238095238095237,20,3.0,9.0,False,False,False,True,False,False,False,False,False,True
47,3,2,2.429921754194231,5.272727272727273,5.416666666666666,176,0.0,0.022727272727272728,2,9.080459770114944,6,3.0,6.0,False,False,False,False,True,False,False,False,True,False
56,19,7,2.943205982171776,5.272727272727273,5.416666666666666,150,1.2379023182534323,0.0547945205479452,2,2.8,38,3.0,9.0,False,False,False,False,False,False,False,False,False,False
26,6,6,1.4402875813881515,1.375,2.75,180,7.325658833602892,0.06976744186046512,1,3.7142857142857144,6,3.0,9.0,False,True,False,False,False,False,False,False,False,False
37,11,9,0.7297817289192596,0.5,0.5,263,10.834564533848544,0.24186046511627907,3,3.0833333333333335,33,3.0,18.0,False,False,True,False,False,False,True,False,True,False
32,13,3,0.43993547613016754,0.75,0.25,194,3.515874707010441,0.2857142857142857,2,2.2857142857142856,26,3.0,12.0,False,True,False,False,False,False,False,True,False,False
54,6,3,0.4210083149142196,0.5714285714285714,0.4,245,5.048380311316786,0.16901408450704225,1,7.714285714285714,6,3.0,9.0,False,False,False,True,False,False,True,False,True,False
30,18,8,1.8427196867376534,3.2,5.333333333333333,199,3.6824706030045617,0.041025641025641026,2,1.5789473684210527,36,3.0,9.0,False,False,False,False,False,True,False,False,False,False
43,15,2,1.5711816714516291,0.7142857142857143,0.9090909090909091,180,16.32233763269033,0.2777777777777778,3,2.6875,45,3.0,9.0,False,True,False,False,False,True,False,False,False,False
26,14,6,0.754190901715213,0.5,1.5,187,11.051742247796502,0.0670391061452514,3,1.7333333333333334,42,3.0,9.0,False,False,True,False,False,False,True,False,False,False
41,14,6,3.214840565442771,4.75,2.375,158,4.056047197640118,0.208955223880597,4,2.7333333333333334,56,3.0,18.0,False,False,True,False,False,False,False,False,True,False
55,1,6,1.8029535657504383,1.1111111111111112,5.416666666666666,122,11.524358302776323,0.0,2,9.080459770114944,2,3.0,18.0,False,False,False,False,True,False,False,False,True,False
51,22,8,3.316881179476599,4.75,1.2666666666666666,182,4.184630991630738,0.4307692307692308,1,2.217391304347826,22,3.0,18.0,False,False,False,True,False,True,False,True,False,False
31,29,4,1.4010775560112594,0.8333333333333334,3.3333333333333335,165,12.317402147910622,0.049689440993788817,3,1.0333333333333334,87,3.0,4.0,False,False,False,False,False,True,False,False,False,True
58,17,6,1.8821315139395367,1.1428571428571428,1.3333333333333333,231,12.22378937470616,0.23036649214659685,4,3.2222222222222223,68,3.0,18.0,False,True,False,False,False,True,False,True,False,False
53,28,5,1.8963119605567111,1.1538461538461537,1.0714285714285714,226,12.125665993018556,0.29213483146067415,2,1.8275862068965518,56,3.0,9.0,False,False,False,False,True,True,False,False,False,False
45,22,5,1.9714935242569167,1.9,2.111111111111111,244,7.465500339340925,0.14814814814814814,1,1.9565217391304348,22,3.0,15.0,False,False,False,False,True,True,False,False,True,False
38,14,9,0.687381856243458,0.6666666666666666,1.3333333333333333,136,6.865559855199101,0.06060606060606061,3,2.533333333333333,42,3.0,18.0,False,True,False,False,False,False,True,False,True,False
24,13,9,1.1457020549728678,2.0,0.7692307692307693,240,3.6633086337523943,0.24489795918367346,3,1.7142857142857142,39,3.0,9.0,False,False,False,False,False,False,False,False,False,True
47,10,6,1.5374525593746977,3.25,2.1666666666666665,206,2.836026125816432,0.10526315789473684,3,4.2727272727272725,30,3.0,18.0,False,False,False,False,False,False,True,False,True,False
33,6,6,0.6599274079851216,0.8571428571428571,0.6666666666666666,232,5.275357685236991,0.1568627450980392,3,4.714285714285714,18,3.0,9.0,False,False,False,True,False,True,False,False,False,False
58,1,1,0.5022326524276101,0.5,0.625,247,7.227068657152243,0.12556053811659193,2,9.080459770114944,2,3.0,9.0,False,False,True,False,False,True,False,False,False,False
33,5,8,1.705135558276883,2.5,0.8333333333333334,173,4.087446584504862,0.3308270676691729,2,5.5,10,3.0,18.0,False,False,False,False,False,False,False,False,True,False
54,16,8,1.207155137725427,0.8181818181818182,0.8181818181818182,204,10.720202709287594,0.23809523809523808,3,3.176470588235294,48,3.0,18.0,False,False,False,False,True,False,False,False,True,False
48,20,9,2.7883004041627353,3.0,1.2,198,6.189511591267162,0.3835616438356164,1,2.2857142857142856,20,3.0,18.0,False,False,True,False,False,True,False,False,True,False
35,16,7,1.9266979025266013,4.0,2.0,157,2.5660465387531346,0.14184397163120568,1,2.0588235294117645,16,3.0,7.0,True,False,False,False,False,True,False,False,False,True
28,22,9,0.850725326203445,0.6363636363636364,0.5833333333333334,225,9.7143109462622,0.23783783783783785,1,1.2173913043478262,22,3.0,9.0,False,False,True,False,False,True,False,False,False,False
59,8,1,1.0055878689536173,0.5714285714285714,2.0,187,13.061149929214048,0.0670391061452514,2,6.555555555555555,16,3.0,3.0,False,False,False,False,True,True,False,False,True,False
48,17,1,0.8869394139749398,0.5,0.625,152,12.756088132972554,0.21875,2,2.6666666666666665,34,3.0,9.0,False,False,False,True,False,False,False,False,False,False
31,18,9,1.0525207872855489,0.7692307692307693,0.7692307692307693,257,10.096760622633573,0.22535211267605634,1,1.631578947368421,18,3.0,9.0,False,True,False,False,False,True,False,False,False,False
30,18,4,1.4298427173010968,1.3,0.9285714285714286,252,7.913036527855487,0.2549019607843137,2,1.5789473684210527,36,3.0,4.0,False,True,False,False,False,False,True,False,False,True
55,9,9,2.0793743968321876,1.2666666666666666,1.4615384615384615,249,12.24798186662425,0.23414634146341465,3,5.5,27,3.0,9.0,False,False,False,True,False,True,False,False,False,False
50,6,8,1.6581081488478662,1.25,1.0,255,9.720046591958871,0.27586206896551724,3,7.142857142857143,18,3.0,8.0,False,False,False,True,False,False,True,False,False,True
39,10,5,1.8821315139395367,3.2,2.2857142857142856,211,3.7611659614480493,0.1256544502617801,1,3.5454545454545454,10,3.0,15.0,False,True,False,False,False,False,True,False,True,False
50,9,5,1.3067883695835107,1.3333333333333333,4.0,210,6.964229186451409,0.038834951456310676,2,5.0,18,3.0,5.0,False,False,False,False,True,False,False,False,False,True
51,15,1,2.100270321873964,1.4615384615384615,2.111111111111111,231,10.603687191227861,0.15763546798029557,1,3.1875,15,3.0,2.0,False,False,False,True,False,False,True,False,False,True
34,20,2,2.0487986589681504,3.8,1.5833333333333333,248,3.4480056421910508,0.21153846153846154,3,1.619047619047619,60,3.0,6.0,False,False,True,False,False,True,False,False,True,False
43,14,2,1.8448994336287752,0.8666666666666667,1.0,203,15.878744135691086,0.3018867924528302,1,2.8666666666666667,14,3.0,2.0,False,True,False,False,False,True,False,False,False,True
37,14,1,3.4539174695509907,1.9,1.5833333333333333,165,13.071895424836601,0.352,1,2.466666666666667,14,3.0,3.0,False,False,False,False,False,False,True,False,True,False
53,9,2,1.6348921106322032,1.5714285714285714,1.375,176,7.126660187884678,0.18421052631578946,2,5.3,18,3.0,2.0,True,False,False,False,False,True,False,False,False,True
47,9,9,0.4535568131449011,0.36363636363636365,0.5,222,9.06394199077126,0.1414141414141414,1,4.7,9,3.0,9.0,False,True,False,False,False,False,False,False,False,True
52,1,2,0.7637722014692199,2.5,0.35714285714285715,196,1.2207302186216846,0.35135135135135137,3,9.080459770114944,3,3.0,9.0,False,False,False,True,False,False,False,False,False,False
40,25,8,2.7883004041627353,5.272727272727273,1.5,186,0.0,0.3013698630136986,3,1.5384615384615385,75,3.0,9.0,False,True,False,False,False,True,False,False,False,False
55,21,6,0.5115624745672065,0.36363636363636365,0.26666666666666666,228,10.222098318000185,0.3181818181818182,2,2.5,42,3.0,9.0,True,False,False,False,False,False,True,False,False,False
27,10,7,2.2838784408431776,1.4615384615384615,3.8,199,11.5298947460366,0.0855614973262032,2,2.4545454545454546,20,3.0,18.0,False,False,False,False,False,True,False,True,False,False
56,10,4,0.669975941773,0.75,1.0,217,6.248224936097699,0.09950248756218906,1,5.090909090909091,10,3.0,12.0,True,False,False,False,False,False,True,False,True,False
32,27,3,2.143347929977131,5.272727272727273,2.375,223,0.9017502151903923,0.1407035175879397,1,1.1428571428571428,27,3.0,3.0,False,True,False,False,False,False,False,False,False,True
58,7,7,2.1543948624382803,2.111111111111111,1.9,230,7.251153592617007,0.18181818181818182,1,7.25,7,3.0,7.0,False,True,False,False,False,True,False,False,False,True
43,5,8,2.145957633593991,1.2,0.8,179,12.859647983373385,0.4409448818897638,1,7.166666666666667,5,3.0,18.0,False,False,True,False,False,False,False,False,True,False
34,18,6,0.569883225746288,1.0,1.0,209,3.6443450532157207,0.08121827411167512,2,1.7894736842105263,36,3.0,9.0,False,False,False,True,False,False,True,False,False,False
37,21,1,1.3331111481419762,2.0,1.1428571428571428,156,3.9946737683089215,0.17647058823529413,2,1.6818181818181819,42,3.0,3.0,False,False,False,False,True,False,False,False,True,False
47,1,9,1.3376389996081663,4.5,0.6923076923076923,196,1.1877766979807796,0.3157894736842105,3,9.080459770114944,3,3.0,9.0,False,False,True,False,False,False,True,False,False,False
43,17,6,2.8281270086129324,2.25,1.2,196,8.788951032987102,0.3888888888888889,2,2.388888888888889,34,3.0,6.0,False,False,True,False,False,False,False,False,False,True
34,18,5,0.8109776888978998,4.0,1.0,245,0.8104026227575792,0.12669683257918551,1,1.7894736842105263,18,3.0,18.0,False,False,True,False,False,False,True,True,False,False
44,20,8,2.597975153910346,1.25,1.25,171,15.222998049946531,0.33587786259541985,3,2.0952380952380953,60,3.0,9.0,False,False,True,False,False,False,False,False,False,False
53,26,9,1.926072011132512,1.9,1.3571428571428572,269,7.293623604818213,0.23529411764705882,2,1.962962962962963,52,3.0,9.0,False,False,True,False,False,True,False,False,False,True
44,12,4,2.078380123128277,1.3333333333333333,5.416666666666666,127,11.071271309052023,0.0,2,3.3846153846153846,24,3.0,12.0,False,False,False,False,False,False,True,False,True,False
53,25,3,0.4150512682646141,1.3333333333333333,0.3333333333333333,256,1.6590000754090943,0.2037037037037037,1,2.0384615384615383,25,3.0,9.0,False,False,False,True,False,True,False,False,False,False
59,22,8,0.5418132025100729,0.5555555555555556,1.25,215,6.92995235657755,0.057971014492753624,1,2.5652173913043477,22,3.0,8.0,False,False,False,False,True,True,False,False,False,True
49,27,2,1.8098745744263456,3.25,2.6,174,3.338053813473599,0.09876543209876543,1,1.75,27,3.0,9.0,False,False,False,False,True,False,True,False,False,False
54,9,9,1.3198548159702432,1.3333333333333333,1.0,244,7.033810246982656,0.21568627450980393,3,5.4,27,3.0,18.0,False,False,False,True,False,True,False,False,True,False
47,21,5,0.8353267266583134,0.6666666666666666,0.5,202,8.901476835929598,0.2716049382716049,1,2.1363636363636362,21,3.0,9.0,False,False,False,False,True,True,False,False,False,False
51,9,2,0.8340362616220109,1.6,5.416666666666666,211,3.3337121642610903,0.0,1,5.1,9,3.0,9.0,False,False,False,False,False,False,True,False,False,False
38,17,8,1.662578042343421,3.25,1.3,208,3.0666294954000555,0.20454545454545456,2,2.111111111111111,34,3.0,18.0,False,False,False,False,False,False,False,False,True,False
50,13,4,0.5819428426320745,1.6666666666666667,2.5,193,1.8607011460227514,0.02072538860103627,2,3.5714285714285716,26,3.0,9.0,False,False,False,True,False,True,False,False,False,False
23,17,8,2.53810360077425,1.6363636363636365,2.5714285714285716,180,11.269337158078066,0.15,1,1.2777777777777777,17,3.0,18.0,False,False,False,False,False,True,False,True,False,False
59,22,1,0.3083795123865771,0.3,0.3,250,7.395786642761095,0.1651376146788991,4,2.5652173913043477,88,3.0,9.0,False,True,False,False,False,False,False,False,False,False
55,2,7,2.199745292650325,1.2666666666666666,5.416666666666666,194,12.956419316843347,0.020618556701030927,2,9.080459770114944,4,3.0,9.0,False,False,False,False,True,True,False,False,False,False
59,7,8,0.6706417431807928,1.25,0.4166666666666667,208,3.2160608127862784,0.2619047619047619,2,7.375,14,3.0,18.0,True,False,False,False,False,True,False,False,True,False
33,25,2,2.7678086636384105,3.1666666666666665,1.7272727272727273,191,5.82102979308885,0.25806451612903225,4,1.2692307692307692,97,3.0,9.0,False,False,True,False,False,True,False,False,False,False
42,16,3,1.7597419045206701,1.5,1.5,178,8.20370764969103,0.18181818181818182,2,2.4705882352941178,32,3.0,9.0,False,True,False,False,False,False,True,False,False,False
48,15,5,1.2830980986819083,0.5833333333333334,1.1666666666666667,140,16.10970576487818,0.16129032258064516,2,3.0,30,3.0,15.0,False,True,False,False,False,True,False,False,True,False
24,23,7,1.2724959098345754,2.3333333333333335,2.3333333333333335,129,2.904865649963689,0.064,2,1.0,46,3.0,9.0,False,False,True,False,False,False,False,False,False,False
58,13,5,0.6357573025395614,0.5,0.4166666666666667,217,9.1467639857717,0.24858757062146894,1,4.142857142857143,13,3.0,9.0,False,True,False,False,False,False,True,False,False,False
47,25,9,1.3198064283905027,1.0,2.25,162,9.375665885361176,0.07792207792207792,1,1.8076923076923077,25,3.0,9.0,False,False,False,False,False,False,True,False,False,False
26,13,4,2.9769511810076525,1.6363636363636365,2.25,161,13.215594401393643,0.20437956204379562,2,1.8571428571428572,26,3.0,9.0,False,True,False,False,False,False,False,False,False,False
41,15,4,2.614982310413782,2.8333333333333335,2.8333333333333335,163,6.146281499692686,0.1360544217687075,1,2.5625,15,3.0,9.0,False,False,False,False,True,False,False,False,False,False
29,20,8,2.1663056157307112,0.8666666666666667,5.416666666666666,136,18.641810918774965,0.029411764705882353,1,1.380952380952381,20,3.0,18.0,False,False,False,False,True,False,True,False,True,False
49,13,7,1.9505275290362623,4.5,4.5,215,2.598732133716581,0.057971014492753624,3,3.5,39,3.0,9.0,False,False,False,True,False,False,False,False,False,False
50,23,4,1.247281236148478,3.6666666666666665,2.2,210,1.8127883981542519,0.08080808080808081,1,2.0833333333333335,23,3.0,9.0,False,False,False,True,False,False,True,False,False,False
23,27,7,2.5241349920506133,2.8,5.416666666666666,122,5.762179151388161,0.0,2,0.8214285714285714,54,3.0,9.0,True,False,False,False,False,True,False,False,False,False
23,10,8,1.603982876962015,1.75,1.5555555555555556,224,6.41079010906669,0.16326530612244897,1,2.090909090909091,10,3.0,18.0,False,False,False,False,True,False,True,False,True,False
59,17,2,2.3003228293970803,2.2857142857142856,1.1428571428571428,205,6.894030396406748,0.33121019108280253,2,3.2777777777777777,34,3.0,6.0,False,False,True,False,False,False,True,False,True,False
59,26,1,1.5346220024491948,1.2857142857142858,1.8,145,8.174893169009724,0.12030075187969924,2,2.185185185185185,52,3.0,9.0,False,False,True,False,False,False,True,False,False,False
44,22,7,0.44439506721475397,0.3076923076923077,0.26666666666666666,254,10.657193605683837,0.27722772277227725,4,1.9130434782608696,88,3.0,18.0,False,False,False,False,True,True,False,True,False,False
31,9,1,1.8622170964226386,1.4545454545454546,1.7777777777777777,221,9.303505730113757,0.16580310880829016,2,3.1,18,3.0,3.0,False,False,False,False,False,False,True,False,True,False
49,22,1,1.3536170801864298,0.6153846153846154,1.1428571428571428,154,16.224188790560472,0.1791044776119403,2,2.130434782608696,44,3.0,3.0,False,False,False,False,True,True,False,False,True,False
40,28,9,1.6145159662786326,1.1428571428571428,2.2857142857142856,242,10.486946318568497,0.10810810810810811,2,1.3793103448275863,56,3.0,9.0,False,False,False,False,False,True,False,False,False,False
49,23,6,2.3780248881922956,2.2857142857142856,5.333333333333333,156,7.126660187884678,0.05263157894736842,1,2.0416666666666665,23,3.0,18.0,False,False,False,True,False,False,True,False,True,False
52,10,6,2.657325763981157,3.6,1.2,205,4.71925778945675,0.3660130718954248,2,4.7272727272727275,20,3.0,18.0,False,False,True,False,False,False,True,True,False,False
23,15,3,0.9998889012331964,1.125,0.9,234,6.216696269982239,0.1782178217821782,2,1.4375,30,3.0,12.0,False,False,False,False,True,True,False,True,False,False
50,1,4,3.4539174695509907,2.375,1.7272727272727273,161,10.167029774872912,0.32,4,9.080459770114944,4,3.0,9.0,False,False,False,True,False,False,False,False,False,False
35,4,3,1.0678471231227733,0.9090909090909091,0.9090909090909091,246,8.53639608877852,0.19047619047619047,2,7.0,8,3.0,9.0,True,False,False,False,False,True,False,False,True,False
49,16,1,1.3331111481419762,0.8888888888888888,1.6,148,10.652463382157125,0.11764705882352941,2,2.8823529411764706,32,3.0,9.0,False,False,True,False,False,False,False,False,False,False
22,11,7,0.9472687085569941,0.6923076923076923,1.8,225,10.096760622633573,0.07511737089201878,1,1.8333333333333333,11,3.0,18.0,True,False,False,False,False,False,False,True,False,False
37,23,4,1.8330748227814027,3.25,1.8571428571428572,180,3.3808011474234196,0.15,1,1.5416666666666667,23,3.0,12.0,False,False,True,False,False,False,False,False,True,False
58,6,4,1.4140635043064662,2.25,4.5,144,3.766693299851615,0.027777777777777776,1,8.285714285714286,6,3.0,12.0,False,True,False,False,False,False,False,False,True,False
42,9,8,2.5138906743226066,2.6666666666666665,2.6666666666666665,160,6.277822166419359,0.1388888888888889,2,4.2,18,3.0,18.0,False,False,False,True,False,False,True,True,False,False
35,16,3,2.5959185701332737,1.5833333333333333,3.8,177,12.011713902814314,0.09696969696969697,2,2.0588235294117645,32,3.0,9.0,False,True,False,False,False,False,True,False,True,False
38,4,4,0.35102275265660404,0.42857142857142855,3.0,188,5.611767706827652,0.0,1,7.6,4,3.0,9.0,False,True,False,False,False,False,False,False,False,False
36,14,8,1.45838627349162,1.0909090909090908,1.3333333333333333,213,9.7143109462622,0.17297297297297298,3,2.4,42,3.0,18.0,True,False,False,False,False,False,False,False,True,False
52,11,7,1.1577606803422762,1.1111111111111112,1.1111111111111112,222,7.403668181053341,0.16494845360824742,1,4.333333333333333,11,3.0,9.0,False,False,False,False,False,True,False,False,False,False
57,11,3,1.912840181236777,4.5,3.0,227,2.5485577480016994,0.0947867298578199,1,4.75,11,3.0,9.0,False,False,True,False,False,False,False,False,True,False
35,3,7,0.9886418532540922,4.0,0.8888888888888888,210,0.9877873563218391,0.17582417582417584,3,8.75,9,3.0,9.0,False,True,False,False,False,True,False,False,False,False
57,1,5,0.44439506721475397,0.5714285714285714,0.3076923076923077,246,5.328596802841918,0.2376237623762376,2,9.080459770114944,2,3.0,9.0,True,False,False,False,False,True,False,False,False,False
48,12,9,0.9410657569697684,1.1428571428571428,0.5714285714285714,239,5.641748942172074,0.27225130890052357,1,3.6923076923076925,12,3.0,9.0,False,False,True,False,False,False,False,False,False,False
24,16,1,2.478489248144654,3.2,5.333333333333333,150,4.951609273013729,0.0547945205479452,2,1.411764705882353,32,3.0,3.0,False,True,False,False,False,False,False,False,True,False
57,8,2,1.8440684460729724,0.9333333333333333,2.3333333333333335,187,14.73895774513088,0.11695906432748537,1,6.333333333333333,8,3.0,6.0,False,True,False,False,False,False,True,False,True,False
27,1,8,1.586370672332734,1.0714285714285714,5.416666666666666,208,10.9907001767735,0.0,1,9.080459770114944,1,3.0,8.0,False,True,False,False,False,True,False,False,False,True
48,21,9,2.6264344659831966,2.0,5.416666666666666,138,9.181969949916528,0.028985507246376812,3,2.1818181818181817,63,3.0,18.0,True,False,False,False,False,True,False,True,False,False
43,2,6,2.414310275450854,1.2,4.5,176,15.008283793002633,0.07142857142857142,2,9.080459770114944,4,3.0,9.0,False,False,False,False,False,False,True,False,False,False
43,12,4,1.8330278286952173,1.0,3.6666666666666665,140,13.315579227696405,0.058823529411764705,3,3.3076923076923075,36,3.0,12.0,False,False,False,True,False,True,False,False,True,False
57,14,9,2.1814215597164153,0.9230769230769231,5.416666666666666,121,17.429193899782135,0.0,1,3.8,14,3.0,9.0,False,False,False,True,False,False,False,False,False,False
53,22,7,1.4998125234345707,1.3333333333333333,0.9230769230769231,224,7.992007992007993,0.26666666666666666,3,2.3043478260869565,66,3.0,7.0,False,True,False,False,False,False,True,False,False,True
48,24,3,2.4058364968521033,2.3333333333333335,0.9333333333333333,184,6.865559855199101,0.42424242424242425,2,1.92,48,3.0,12.0,False,True,False,False,False,False,True,True,False,False
28,20,3,2.168678092126572,2.0,4.666666666666667,150,7.427413909520594,0.0547945205479452,1,1.3333333333333333,20,3.0,12.0,False,False,False,False,False,False,False,True,False,False
33,17,9,2.9995000833194467,2.0,2.0,164,10.652463382157125,0.23529411764705882,1,1.8333333333333333,17,3.0,9.0,False,False,False,True,False,True,False,False,False,False
37,29,9,2.1150863339785415,1.25,3.0,172,12.396270873885873,0.1,1,1.2333333333333334,29,3.0,9.0,False,False,False,False,False,False,True,False,False,False
59,28,7,1.7551137632830203,1.875,1.5,224,6.54706232463226,0.1875,2,2.0344827586206895,56,3.0,18.0,False,False,False,False,True,False,True,False,True,False
26,7,3,1.2939083383570305,1.3333333333333333,4.0,140,6.462225355422395,0.02857142857142857,1,3.25,7,3.0,9.0,False,True,False,False,False,False,False,False,False,False
56,21,6,1.088990307986259,5.0,0.8333333333333334,246,0.8705286483064262,0.21359223300970873,1,2.5454545454545454,21,3.0,9.0,False,False,False,True,False,True,False,False,False,False
30,2,7,2.6520684715859937,1.1333333333333333,2.125,169,17.45339151130504,0.19310344827586207,2,9.080459770114944,4,3.0,9.0,False,False,True,False,False,False,False,False,False,False
50,28,1,2.3307862430639243,5.272727272727273,2.0,179,1.16420595861777,0.18064516129032257,2,1.7241379310344827,56,3.0,2.0,False,False,False,False,True,True,False,False,False,True
48,22,7,0.8650616215973307,1.75,1.0,202,2.9633620689655173,0.13186813186813187,2,2.0869565217391304,44,3.0,9.0,False,False,True,False,False,True,False,False,False,False
53,22,4,2.1840563883649358,1.2727272727272727,3.5,153,12.46670822236074,0.08275862068965517,1,2.3043478260869565,22,3.0,9.0,False,False,False,False,False,False,False,False,False,False
31,21,8,1.641521541239498,0.7692307692307693,1.25,162,15.740519914142618,0.2028985507246377,1,1.4090909090909092,21,3.0,18.0,False,False,False,True,False,False,False,False,True,False
46,29,2,1.7923005139903125,1.5714285714285714,2.75,147,7.812037639817719,0.08633093525179857,1,1.5333333333333334,29,3.0,9.0,False,False,False,False,True,False,False,False,False,False
59,13,8,2.460170238518109,4.25,1.2142857142857142,204,3.469666701713805,0.3333333333333333,2,4.214285714285714,26,3.0,18.0,True,False,False,False,False,False,True,False,True,False
46,13,7,0.857020425653478,0.75,0.6666666666666666,186,7.9908675799086755,0.20253164556962025,2,3.2857142857142856,26,3.0,7.0,False,False,False,False,True,False,False,False,False,True
25,6,1,0.6599274079851216,1.0,3.0,204,4.3961314043641595,0.0196078431372549,3,3.5714285714285716,18,3.0,9.0,False,False,False,False,True,False,False,False,False,False
44,25,5,1.7835186661442217,4.0,0.8,204,2.375553395961559,0.3684210526315789,4,1.6923076923076923,97,3.0,9.0,False,False,False,False,False,False,True,False,False,False
